,Date Time,Solar Avg,lag_1,lag_2,lag_3,lag_4,lag_5,lag_6,lag_7,lag_8,lag_9,lag_10,lag_11,lag_12,lag_13
0,2022-01-03 13:00:00,995.3728813559322,943.7049180327868,959.8135593220339,1141.8333333333333,690.2307692307693,259.1475409836066,71.05084745762711,0.7540983606557377,0.0,0.0,0.0,0.0,0.0,0.0
1,2022-01-03 14:00:00,955.1147540983607,995.3728813559322,943.7049180327868,959.8135593220339,1141.8333333333333,690.2307692307693,259.1475409836066,71.05084745762711,0.7540983606557377,0.0,0.0,0.0,0.0,0.0
2,2022-01-03 15:00:00,810.542372881356,955.1147540983607,995.3728813559322,943.7049180327868,959.8135593220339,1141.8333333333333,690.2307692307693,259.1475409836066,71.05084745762711,0.7540983606557377,0.0,0.0,0.0,0.0
3,2022-01-03 16:00:00,396.27868852459017,810.542372881356,955.1147540983607,995.3728813559322,943.7049180327868,959.8135593220339,1141.8333333333333,690.2307692307693,259.1475409836066,71.05084745762711,0.7540983606557377,0.0,0.0,0.0
4,2022-01-03 17:00:00,195.9322033898305,396.27868852459017,810.542372881356,955.1147540983607,995.3728813559322,943.7049180327868,959.8135593220339,1141.8333333333333,690.2307692307693,259.1475409836066,71.05084745762711,0.7540983606557377,0.0,0.0
5,2022-01-03 18:00:00,132.24590163934425,195.9322033898305,396.27868852459017,810.542372881356,955.1147540983607,995.3728813559322,943.7049180327868,959.8135593220339,1141.8333333333333,690.2307692307693,259.1475409836066,71.05084745762711,0.7540983606557377,0.0
6,2022-01-03 19:00:00,2.0508474576271185,132.24590163934425,195.9322033898305,396.27868852459017,810.542372881356,955.1147540983607,995.3728813559322,943.7049180327868,959.8135593220339,1141.8333333333333,690.2307692307693,259.1475409836066,71.05084745762711,0.7540983606557377
7,2022-01-03 20:00:00,0.0,2.0508474576271185,132.24590163934425,195.9322033898305,396.27868852459017,810.542372881356,955.1147540983607,995.3728813559322,943.7049180327868,959.8135593220339,1141.8333333333333,690.2307692307693,259.1475409836066,71.05084745762711
8,2022-01-03 21:00:00,0.0,0.0,2.0508474576271185,132.24590163934425,195.9322033898305,396.27868852459017,810.542372881356,955.1147540983607,995.3728813559322,943.7049180327868,959.8135593220339,1141.8333333333333,690.2307692307693,259.1475409836066
9,2022-01-03 22:00:00,0.0,0.0,0.0,2.0508474576271185,132.24590163934425,195.9322033898305,396.27868852459017,810.542372881356,955.1147540983607,995.3728813559322,943.7049180327868,959.8135593220339,1141.8333333333333,690.2307692307693
10,2022-01-03 23:00:00,0.0,0.0,0.0,0.0,2.0508474576271185,132.24590163934425,195.9322033898305,396.27868852459017,810.542372881356,955.1147540983607,995.3728813559322,943.7049180327868,959.8135593220339,1141.8333333333333
11,2022-01-04 00:00:00,0.0,0.0,0.0,0.0,0.0,2.0508474576271185,132.24590163934425,195.9322033898305,396.27868852459017,810.542372881356,955.1147540983607,995.3728813559322,943.7049180327868,959.8135593220339
12,2022-01-04 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,2.0508474576271185,132.24590163934425,195.9322033898305,396.27868852459017,810.542372881356,955.1147540983607,995.3728813559322,943.7049180327868
13,2022-01-04 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0508474576271185,132.24590163934425,195.9322033898305,396.27868852459017,810.542372881356,955.1147540983607,995.3728813559322
14,2022-01-04 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0508474576271185,132.24590163934425,195.9322033898305,396.27868852459017,810.542372881356,955.1147540983607
15,2022-01-04 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0508474576271185,132.24590163934425,195.9322033898305,396.27868852459017,810.542372881356
16,2022-01-04 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0508474576271185,132.24590163934425,195.9322033898305,396.27868852459017
17,2022-01-04 06:00:00,1.0769230769230769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0508474576271185,132.24590163934425,195.9322033898305
18,2022-01-04 07:00:00,63.36363636363637,1.0769230769230769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0508474576271185,132.24590163934425
19,2022-01-04 08:00:00,175.23076923076923,63.36363636363637,1.0769230769230769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0508474576271185
20,2022-01-04 09:00:00,592.5454545454545,175.23076923076923,63.36363636363637,1.0769230769230769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,2022-01-04 10:00:00,692.0,592.5454545454545,175.23076923076923,63.36363636363637,1.0769230769230769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22,2022-01-04 11:00:00,844.0,692.0,592.5454545454545,175.23076923076923,63.36363636363637,1.0769230769230769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23,2022-01-04 12:00:00,1028.6153846153845,844.0,692.0,592.5454545454545,175.23076923076923,63.36363636363637,1.0769230769230769,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24,2022-01-04 13:00:00,982.2727272727273,1028.6153846153845,844.0,692.0,592.5454545454545,175.23076923076923,63.36363636363637,1.0769230769230769,0.0,0.0,0.0,0.0,0.0,0.0
25,2022-01-04 14:00:00,897.0,982.2727272727273,1028.6153846153845,844.0,692.0,592.5454545454545,175.23076923076923,63.36363636363637,1.0769230769230769,0.0,0.0,0.0,0.0,0.0
26,2022-01-04 15:00:00,564.4545454545455,897.0,982.2727272727273,1028.6153846153845,844.0,692.0,592.5454545454545,175.23076923076923,63.36363636363637,1.0769230769230769,0.0,0.0,0.0,0.0
27,2022-01-04 16:00:00,329.38461538461536,564.4545454545455,897.0,982.2727272727273,1028.6153846153845,844.0,692.0,592.5454545454545,175.23076923076923,63.36363636363637,1.0769230769230769,0.0,0.0,0.0
28,2022-01-04 17:00:00,51.27272727272727,329.38461538461536,564.4545454545455,897.0,982.2727272727273,1028.6153846153845,844.0,692.0,592.5454545454545,175.23076923076923,63.36363636363637,1.0769230769230769,0.0,0.0
29,2022-01-04 18:00:00,52.53846153846154,51.27272727272727,329.38461538461536,564.4545454545455,897.0,982.2727272727273,1028.6153846153845,844.0,692.0,592.5454545454545,175.23076923076923,63.36363636363637,1.0769230769230769,0.0
30,2022-01-04 19:00:00,0.6363636363636364,52.53846153846154,51.27272727272727,329.38461538461536,564.4545454545455,897.0,982.2727272727273,1028.6153846153845,844.0,692.0,592.5454545454545,175.23076923076923,63.36363636363637,1.0769230769230769
31,2022-01-04 20:00:00,0.0,0.6363636363636364,52.53846153846154,51.27272727272727,329.38461538461536,564.4545454545455,897.0,982.2727272727273,1028.6153846153845,844.0,692.0,592.5454545454545,175.23076923076923,63.36363636363637
32,2022-01-04 21:00:00,0.0,0.0,0.6363636363636364,52.53846153846154,51.27272727272727,329.38461538461536,564.4545454545455,897.0,982.2727272727273,1028.6153846153845,844.0,692.0,592.5454545454545,175.23076923076923
33,2022-01-04 22:00:00,0.0,0.0,0.0,0.6363636363636364,52.53846153846154,51.27272727272727,329.38461538461536,564.4545454545455,897.0,982.2727272727273,1028.6153846153845,844.0,692.0,592.5454545454545
34,2022-01-04 23:00:00,0.0,0.0,0.0,0.0,0.6363636363636364,52.53846153846154,51.27272727272727,329.38461538461536,564.4545454545455,897.0,982.2727272727273,1028.6153846153845,844.0,692.0
35,2022-01-05 00:00:00,0.0,0.0,0.0,0.0,0.0,0.6363636363636364,52.53846153846154,51.27272727272727,329.38461538461536,564.4545454545455,897.0,982.2727272727273,1028.6153846153845,844.0
36,2022-01-05 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.6363636363636364,52.53846153846154,51.27272727272727,329.38461538461536,564.4545454545455,897.0,982.2727272727273,1028.6153846153845
37,2022-01-05 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6363636363636364,52.53846153846154,51.27272727272727,329.38461538461536,564.4545454545455,897.0,982.2727272727273
38,2022-01-05 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6363636363636364,52.53846153846154,51.27272727272727,329.38461538461536,564.4545454545455,897.0
39,2022-01-05 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6363636363636364,52.53846153846154,51.27272727272727,329.38461538461536,564.4545454545455
40,2022-01-05 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6363636363636364,52.53846153846154,51.27272727272727,329.38461538461536
41,2022-01-05 06:00:00,2.857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6363636363636364,52.53846153846154,51.27272727272727
42,2022-01-05 07:00:00,123.6,2.857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6363636363636364,52.53846153846154
43,2022-01-05 08:00:00,287.57142857142856,123.6,2.857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6363636363636364
44,2022-01-05 09:00:00,561.2,287.57142857142856,123.6,2.857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45,2022-01-05 10:00:00,737.8571428571429,561.2,287.57142857142856,123.6,2.857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46,2022-01-05 11:00:00,858.0,737.8571428571429,561.2,287.57142857142856,123.6,2.857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47,2022-01-05 12:00:00,914.8571428571429,858.0,737.8571428571429,561.2,287.57142857142856,123.6,2.857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48,2022-01-05 13:00:00,906.8,914.8571428571429,858.0,737.8571428571429,561.2,287.57142857142856,123.6,2.857142857142857,0.0,0.0,0.0,0.0,0.0,0.0
49,2022-01-05 14:00:00,838.5714285714286,906.8,914.8571428571429,858.0,737.8571428571429,561.2,287.57142857142856,123.6,2.857142857142857,0.0,0.0,0.0,0.0,0.0
50,2022-01-05 15:00:00,673.8,838.5714285714286,906.8,914.8571428571429,858.0,737.8571428571429,561.2,287.57142857142856,123.6,2.857142857142857,0.0,0.0,0.0,0.0
51,2022-01-05 16:00:00,495.42857142857144,673.8,838.5714285714286,906.8,914.8571428571429,858.0,737.8571428571429,561.2,287.57142857142856,123.6,2.857142857142857,0.0,0.0,0.0
52,2022-01-05 17:00:00,278.8,495.42857142857144,673.8,838.5714285714286,906.8,914.8571428571429,858.0,737.8571428571429,561.2,287.57142857142856,123.6,2.857142857142857,0.0,0.0
53,2022-01-05 18:00:00,73.28571428571429,278.8,495.42857142857144,673.8,838.5714285714286,906.8,914.8571428571429,858.0,737.8571428571429,561.2,287.57142857142856,123.6,2.857142857142857,0.0
54,2022-01-05 19:00:00,0.6,73.28571428571429,278.8,495.42857142857144,673.8,838.5714285714286,906.8,914.8571428571429,858.0,737.8571428571429,561.2,287.57142857142856,123.6,2.857142857142857
55,2022-01-05 20:00:00,0.0,0.6,73.28571428571429,278.8,495.42857142857144,673.8,838.5714285714286,906.8,914.8571428571429,858.0,737.8571428571429,561.2,287.57142857142856,123.6
56,2022-01-05 21:00:00,0.0,0.0,0.6,73.28571428571429,278.8,495.42857142857144,673.8,838.5714285714286,906.8,914.8571428571429,858.0,737.8571428571429,561.2,287.57142857142856
57,2022-01-05 22:00:00,0.0,0.0,0.0,0.6,73.28571428571429,278.8,495.42857142857144,673.8,838.5714285714286,906.8,914.8571428571429,858.0,737.8571428571429,561.2
58,2022-01-05 23:00:00,0.0,0.0,0.0,0.0,0.6,73.28571428571429,278.8,495.42857142857144,673.8,838.5714285714286,906.8,914.8571428571429,858.0,737.8571428571429
59,2022-01-06 00:00:00,0.0,0.0,0.0,0.0,0.0,0.6,73.28571428571429,278.8,495.42857142857144,673.8,838.5714285714286,906.8,914.8571428571429,858.0
60,2022-01-06 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.6,73.28571428571429,278.8,495.42857142857144,673.8,838.5714285714286,906.8,914.8571428571429
61,2022-01-06 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,73.28571428571429,278.8,495.42857142857144,673.8,838.5714285714286,906.8
62,2022-01-06 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,73.28571428571429,278.8,495.42857142857144,673.8,838.5714285714286
63,2022-01-06 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,73.28571428571429,278.8,495.42857142857144,673.8
64,2022-01-06 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,73.28571428571429,278.8,495.42857142857144
65,2022-01-06 06:00:00,6.377049180327869,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,73.28571428571429,278.8
66,2022-01-06 07:00:00,120.47457627118644,6.377049180327869,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,73.28571428571429
67,2022-01-06 08:00:00,336.37704918032784,120.47457627118644,6.377049180327869,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6
68,2022-01-06 09:00:00,549.3050847457627,336.37704918032784,120.47457627118644,6.377049180327869,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
69,2022-01-06 10:00:00,736.2459016393443,549.3050847457627,336.37704918032784,120.47457627118644,6.377049180327869,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
70,2022-01-06 11:00:00,851.7457627118644,736.2459016393443,549.3050847457627,336.37704918032784,120.47457627118644,6.377049180327869,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71,2022-01-06 12:00:00,910.0983606557377,851.7457627118644,736.2459016393443,549.3050847457627,336.37704918032784,120.47457627118644,6.377049180327869,0.0,0.0,0.0,0.0,0.0,0.0,0.0
72,2022-01-06 13:00:00,815.7457627118644,910.0983606557377,851.7457627118644,736.2459016393443,549.3050847457627,336.37704918032784,120.47457627118644,6.377049180327869,0.0,0.0,0.0,0.0,0.0,0.0
